throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,tpot_p50_ms,tpot_p90_ms,in_tok_per_req,total_tok_s,hit_rate,req_per_s,n,pd,clients,policy
862.5177777777777,0.14944162436540864,3.76115035532996,10.471937664974618,6.417068083432044,6.37,6.37,69888.50373868555,50192.153333333335,0.8416602825542088,0.7058333333333333,2541,3:15,48,kv-tuned
1688.7152777777778,0.287841421322355,5.3295659898476515,29.290558375634518,6.743201189296185,6.77,7.17,70122.96689791873,99958.26194444444,0.8356920411679578,1.4013888888888888,5045,3:15,96,kv-tuned
3139.650833333333,2.7067618781698,21.867908578680613,51.79451776649747,7.868076923078141,7.17,9.57,70083.4188034188,185356.53972222222,0.8325611807524195,2.6,9360,3:15,192,kv-tuned
3444.04,35.12196294415662,63.070464314720994,139.7311675126903,13.26558263518798,13.17,15.170000000000002,69078.87890327495,205000.85777777777,0.8257967265911137,2.917777777777778,10504,3:15,384,kv-tuned
3354.713888888889,49.6837605583828,96.26319827411197,186.47197756345173,16.008985828593936,15.969999999999999,17.97,68427.51913621902,200521.00722222222,0.8243527768175997,2.881388888888889,10373,3:15,480,kv-tuned
3028.7322222222224,96.1658203553311,224.3736040609137,329.8600472588834,23.94517521584621,23.97,25.97,66152.02519045201,183936.14555555556,0.816711278677375,2.734722222222222,9845,3:15,768,kv-tuned
2812.931666666667,122.83094553299361,309.65103385786614,420.2226152284266,29.0058739731737,29.17,31.17,64834.768430903605,176011.81166666668,0.8120546846442397,2.671388888888889,9617,3:15,960,kv-tuned
2306.925,172.97014817258287,552.8555251776628,643.6196764974611,41.11585858585999,42.37,44.370000000000005,60938.68821548822,153130.17833333334,0.794161443321227,2.475,8910,3:15,1440,kv-tuned
2267.657222222222,186.6531379187727,594.1280795431442,696.6368858883246,43.49503049794837,44.77,46.77,60576.86946878119,153995.88833333334,0.7950969686330922,2.504722222222222,9017,3:15,1536,kv-tuned
1678.6272222222221,227.4544243147152,782.8824365482226,878.4828426395934,52.88709556602413,55.97,57.17,56142.40521928235,130759.37388888889,0.7964130624210012,2.299166666666667,8277,3:15,1920,kv-tuned
471.86333333333334,0.129949238578682,2.72243654822335,6.6469035532994925,36.19295293359148,41.769999999999996,57.339999999999996,69015.14893617021,30205.89,0.8375489829133987,0.43083333333333335,1551,agg6,48,kv-tuned
733.7625,0.13319796954317553,3.5053055329940435,15.372994923857869,56.12886014551329,36.58,109.24000000000001,67049.88197251415,46811.93138888889,0.8311711717755127,0.6872222222222222,2474,agg6,96,kv-tuned
949.0783333333334,0.14944162436552233,7.563898781725868,41.35634517766498,93.87654530059251,64.26,213.04,65862.71972904318,65768.97166666666,0.8241697094437093,0.9841666666666666,3543,agg6,192,kv-tuned
1234.085,0.16893401015227028,40.99065482233512,80.34077116751268,152.15119405940564,126.54000000000002,306.46,63279.13188118812,90000.645,0.8177690247469934,1.4027777777777777,5050,agg6,384,kv-tuned
1374.6444444444444,0.1786802030455874,54.451979695431476,102.16764487309642,171.9817748390455,147.3,337.59999999999997,62390.99077779711,100974.92888888888,0.813020290819633,1.5963888888888889,5747,agg6,480,kv-tuned
1407.8986111111112,0.20303994923824575,107.74091370558375,169.203654822335,237.18684514359956,228.61,375.65999999999997,59598.27045749748,116118.01416666666,0.805631085162344,1.9247222222222222,6929,agg6,768,kv-tuned
1342.8958333333333,0.22416243654811296,150.96738005076116,208.30652538071064,285.7378245422242,290.89,429.28999999999996,57744.07433725062,118723.76694444445,0.8001952842944046,2.0327777777777776,7318,agg6,960,kv-tuned
1161.3594444444445,0.31512690355339146,259.1382741116752,319.45096446700524,403.2427844424752,413.71999999999997,545.1999999999999,52786.317464326305,117276.595,0.7866346490440334,2.1997222222222224,7919,agg6,1440,kv-tuned
1107.3230555555556,0.3411167512690554,278.497461928934,346.41868020304554,427.80090817355796,446.59,560.77,51481.57416750757,114481.18972222222,0.7820416768653242,2.2022222222222223,7928,agg6,1536,kv-tuned
980.2147222222222,0.4578230456872916,370.57949238578675,433.87126903553315,521.8409187981109,555.5799999999999,642.0799999999999,48001.99453687609,108371.34361111111,0.7692655831902022,2.237222222222222,8054,agg6,1920,kv-tuned
