throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,tpot_p50_ms,tpot_p90_ms,in_tok_per_req,total_tok_s,hit_rate,req_per_s,n,pd,clients,policy
863.6541666666667,0.13319796954328922,2.7956638071082125,4.866064670050832,6.859744597249512,6.77,7.17,69939.5017681729,50306.99638888889,0.8411768310565042,0.7069444444444445,2545,12:6,48,kv-tuned
1689.2122222222222,0.1559390862944383,3.379374873096822,6.721074162436546,7.859887195725463,7.57,9.17,70103.87492578666,100087.79,0.8365619491277222,1.4036111111111111,5053,12:6,96,kv-tuned
3279.8533333333335,0.22587040609144537,3.938510253808545,10.876751269035534,10.519866557174186,9.57,13.969999999999999,70204.11086019297,193259.97777777776,0.8336058526146972,2.706111111111111,9742,12:6,192,kv-tuned
5692.583888888889,0.33137055837562457,4.496243654822337,28.204619035532964,18.70336047932029,17.17,24.77,69806.90454307487,339039.94388888887,0.8293008798625283,4.775277777777778,17191,12:6,384,kv-tuned
6377.191111111111,0.38716532994862973,5.10170167512689,36.939570761421294,24.121229508196024,22.77,30.77,69461.51803278689,383012.97777777776,0.8264140195915696,5.4222222222222225,19520,12:6,480,kv-tuned
7117.679444444444,0.4873096446699492,8.076345177664974,68.98030456852793,42.584310946449385,41.97,50.370000000000005,68233.45401283764,447090.7816666667,0.8227688422418037,6.448055555555555,23213,12:6,768,kv-tuned
7175.815833333333,0.5717766497459706,21.233705583756347,91.25798050761419,55.3368506028976,54.370000000000005,63.97,67333.69760882894,464764.4025,0.8213798889184474,6.795833333333333,24465,12:6,960,kv-tuned
6735.175555555556,0.7217021827395911,53.81729071065985,145.07611730964464,87.10915117555928,85.97,97.97,64927.82190587968,483106.9977777778,0.8144300210873663,7.336944444444445,26413,12:6,1440,kv-tuned
6647.852222222222,0.7676227918783525,63.83915385786793,156.13076142131973,93.43210408086883,92.37,104.77000000000001,64495.54114563834,485168.93666666665,0.8135208169209419,7.419444444444444,26710,12:6,1536,kv-tuned
6253.484444444444,0.8656236548229117,100.00612137055873,201.92162436548216,118.59203549437667,117.97,131.17000000000002,62980.55950742485,489279.38666666666,0.8095167540462693,7.669444444444444,27610,12:6,1920,kv-tuned
857.9563888888889,0.13421817258883095,2.5535025380710294,4.30616314720794,7.806559139784869,7.57,8.370000000000001,69987.351652728,49674.13416666666,0.8411525860777952,0.6975,2511,15:3,48,kv-tuned
1637.4,0.15918781725895315,3.200906751268974,6.10190553299708,10.422479085900289,9.57,13.17,70101.53356457865,97072.84888888888,0.835865590440337,1.361388888888889,4901,15:3,96,kv-tuned
2846.6766666666667,0.18842639593907506,3.690558375634737,8.924263959390863,18.28018701359081,17.17,24.37,70035.20223022418,170328.08111111113,0.8330351502550996,2.391388888888889,8609,15:3,192,kv-tuned
3704.961111111111,0.2436548223349746,4.457258883248869,24.49720238578682,41.82827583340087,40.37,49.97,68368.81802311081,232151.77,0.8279381563570462,3.341388888888889,12029,15:3,384,kv-tuned
3788.121111111111,0.2561722842647214,4.795628934009983,32.435329949238586,54.53451410658835,53.17,63.17,67654.86144200627,243587.01888888888,0.8253119421938192,3.5444444444444443,12760,15:3,480,kv-tuned
3634.3530555555553,0.25664974619292025,13.423847664974517,59.547036548223375,92.4977049295256,91.17,104.77000000000001,65195.41462730524,261898.74416666667,0.8183510409597783,3.961388888888889,14261,15:3,768,kv-tuned
3525.2708333333335,0.25664974619292025,27.312065634517865,77.44,117.62943817975808,116.77000000000001,129.97,63627.21825582171,268408.91527777776,0.8156706812150212,4.163055555555555,14987,15:3,960,kv-tuned
3275.456111111111,0.25664974619280656,67.9755070558376,120.94427233502546,179.81107220059855,181.97,194.37,61090.761040084,278031.1538888889,0.8096244305771774,4.4975,16191,15:3,1440,kv-tuned
3245.2669444444446,0.26314720812160886,76.69491862944153,130.358578680203,192.20466145195874,194.77,207.17000000000002,60653.96626741628,278951.2402777778,0.8084927044850746,4.545555555555556,16364,15:3,1536,kv-tuned
3096.178611111111,0.27289340101515336,110.23918781725884,166.54145223350258,241.49669922908964,245.97,258.77000000000004,58637.4681339375,279881.31638888887,0.8030616634770744,4.720277777777778,16993,15:3,1920,kv-tuned
