throughput_tok_s,ttft_p50_s,ttft_p95_s,ttft_p99_s,tpot_mean_ms,tpot_p50_ms,tpot_p90_ms,in_tok_per_req,total_tok_s,hit_rate,req_per_s,n,pd,clients,policy
864.9936111111111,0.13319796954328922,3.167512690355352,7.3141526395939085,6.464477085781744,6.37,6.77,69960.77399138268,50478.8425,0.8030798447728212,0.7091666666666666,2553,6:12,48,kv
847.3625,1.2438472588830791,8.550659898477136,15.231419898477156,6.533373493976183,6.37,6.77,69677.98232931727,49041.30027777778,0.40340772015830095,0.6916666666666667,2490,6:12,48,rr
1698.7386111111111,0.18192893401010224,4.099898477157353,16.632425126903552,6.9058311970024056,6.77,7.57,70100.23111812265,100442.70305555555,0.7803041583971863,1.408611111111111,5071,6:12,96,kv
1575.0522222222223,3.9537055837563457,25.208884111674877,37.890963908629715,7.214737963357303,7.17,7.97,70337.40434597358,93287.21222222222,0.4090772030681434,1.3038888888888889,4694,6:12,96,rr
3309.356111111111,0.7574864974617412,11.547332994923835,32.860671065989855,8.083900796081803,7.57,9.969999999999999,70230.18901816697,194452.52055555556,0.7588648545841509,2.7216666666666667,9798,6:12,192,kv
1952.9252777777779,26.860867766501542,90.565484416245,113.06164883248721,10.21486387172158,9.969999999999999,11.57,69450.33706363788,117452.69416666667,0.40110911928641224,1.6630555555555555,5987,6:12,192,rr
4926.383333333333,13.027034720825213,32.310331015228144,72.84629441624365,13.247546903368965,12.77,15.969999999999999,69645.94822137045,292622.1877777778,0.7532179160276816,4.130833333333333,14871,6:12,384,kv
1885.3325,108.28587609136991,162.24811527919155,237.7836969543132,16.960073775987297,16.77,18.37,67419.91146881288,113577.6525,0.3901090891966934,1.6566666666666667,5964,6:12,384,rr
4719.884722222222,25.24419598985287,50.8930730456849,99.56555893401008,17.044005947032563,16.37,19.97,69123.48302330406,282385.0758333333,0.7467272244654497,4.016944444444444,14461,6:12,480,kv
1838.6722222222222,120.45369456852586,199.1624015228423,226.44626319796907,20.212029228960457,20.37,21.57,66132.67394590963,111196.39666666667,0.3835555897692569,1.6536111111111111,5953,6:12,480,rr
4382.193333333334,57.12950609136669,119.00208162436473,166.56073670050742,27.347749396902103,27.17,30.37,67510.16886618419,268684.50444444444,0.7414098419982283,3.915,14094,6:12,768,kv
1684.2658333333334,212.0887522842637,311.8275429949267,339.6372606598943,29.570556909155336,29.97,31.57,62332.94813783502,101174.57694444444,0.36952282049080215,1.596111111111111,5746,6:12,768,rr
4125.340833333334,78.59122350253438,169.8902385279187,213.52562578680204,33.89356005789058,33.97,37.17,66237.97163531114,258405.55416666667,0.7380872130693354,3.838888888888889,13820,6:12,960,kv
1613.506388888889,280.6365702538051,377.85327832487064,403.2992973096443,35.574366078925756,36.77,37.97,61955.44987405542,104098.14638888888,0.37435784338482353,1.6541666666666666,5955,6:12,960,rr
3467.008888888889,126.25585614213196,282.37644670050753,326.11154416243664,49.73665897377023,49.97,53.57,62889.854296484344,230551.79111111112,0.7265449657929179,3.6108333333333333,12999,6:12,1440,kv
963.1686111111111,452.5166659898475,581.8997520812184,594.9433459390884,49.53186836518086,53.17,53.97,49681.71889596603,65963.4175,0.3342590097931435,1.3083333333333333,4710,6:12,1440,rr
3300.929166666667,149.213103401014,304.38700593908624,353.81765527918793,52.82913816364523,53.17,56.77,61789.68145385287,219581.97805555555,0.7208463308400458,3.500277777777778,12601,6:12,1536,kv
849.3397222222222,474.3899528426409,616.0451051776652,660.2401275634534,52.05064085447118,56.77,57.17,45915.357365376054,58167.010833333334,0.31606913261741687,1.2483333333333333,4494,6:12,1536,rr
2973.2675,171.26336223349608,403.07608954314645,442.9714477157363,64.86508878578766,66.77000000000001,69.57000000000001,59607.4765637498,209976.7875,0.7114158497549532,3.472777777777778,12502,6:12,1920,kv
609.2269444444445,605.6081318274115,738.2516803553285,769.8131359898439,61.46466833541937,69.57000000000001,69.97,33363.92891113892,37633.920277777775,0.26500817586825465,1.1097222222222223,3995,6:12,1920,rr
